systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations;GPT_Model
GitHub_getOrganizationRepositories;47;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;700;372;1072;10000;GPT-4o
GitHub_getOrganizationRepositories;48;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;692;334;1026;10000;GPT-4o
GitHub_getOrganizationRepositories;49;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;747;447;1194;10000;GPT-4o
GitHub_getOrganizationRepositories;50;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;766;439;1205;10000;GPT-4o
GitHub_getOrganizationRepositories;51;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;753;415;1168;10000;GPT-4o
GitHub_getOrganizationRepositories;52;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;768;404;1172;10000;GPT-4o
GitHub_getOrganizationRepositories;53;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;740;409;1149;10000;GPT-4o
GitHub_getOrganizationRepositories;54;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;739;410;1149;10000;GPT-4o
GitHub_getOrganizationRepositories;55;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;730;392;1122;10000;GPT-4o
GitHub_getOrganizationRepositories;56;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;723;385;1108;10000;GPT-4o
GitHub_getOrganizationRepositories;57;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;752;408;1160;10000;GPT-4o
GitHub_getOrganizationRepositories;58;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.FixedLengthString;GitHub_getOrganizationRepositories-Specific formats;TP;FP;FN;0.9;651;441;1092;10000;GPT-4o
GitHub_getOrganizationRepositories;59;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;702;341;1043;10000;GPT-4o
GitHub_getOrganizationRepositories;60;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;708;414;1122;10000;GPT-4o
GitHub_getOrganizationRepositories;61;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;756;417;1173;10000;GPT-4o
GitHub_getOrganizationRepositories;62;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;768;419;1187;10000;GPT-4o
GitHub_getOrganizationRepositories;63;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;757;430;1187;10000;GPT-4o
GitHub_getOrganizationRepositories;64;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;751;391;1142;10000;GPT-4o
GitHub_getOrganizationRepositories;65;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;787;320;1107;10000;GPT-4o
GitHub_getOrganizationRepositories;66;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;745;423;1168;10000;GPT-4o
GitHub_getOrganizationRepositories;67;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;755;406;1161;10000;GPT-4o
GitHub_getOrganizationRepositories;68;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;769;344;1113;10000;GPT-4o
GitHub_getOrganizationRepositories;69;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;753;381;1134;10000;GPT-4o
GitHub_getOrganizationRepositories;70;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;735;385;1120;10000;GPT-4o
GitHub_getOrganizationRepositories;71;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;748;396;1144;10000;GPT-4o
GitHub_getOrganizationRepositories;72;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;742;414;1156;10000;GPT-4o
GitHub_getOrganizationRepositories;73;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;736;419;1155;10000;GPT-4o
GitHub_getOrganizationRepositories;74;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;740;380;1120;10000;GPT-4o
GitHub_getOrganizationRepositories;75;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.99;768;398;1166;10000;GPT-4o
GitHub_getOrganizationRepositories;76;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;755;354;1109;10000;GPT-4o
GitHub_getOrganizationRepositories;77;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;763;447;1210;10000;GPT-4o
GitHub_getOrganizationRepositories;78;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;752;359;1111;10000;GPT-4o
GitHub_getOrganizationRepositories;79;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;758;383;1141;10000;GPT-4o
GitHub_getOrganizationRepositories;80;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;758;448;1206;10000;GPT-4o
GitHub_getOrganizationRepositories;81;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;773;392;1165;10000;GPT-4o
GitHub_getOrganizationRepositories;82;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;740;398;1138;10000;GPT-4o
GitHub_getOrganizationRepositories;83;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;729;358;1087;10000;GPT-4o
GitHub_getOrganizationRepositories;84;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;744;397;1141;10000;GPT-4o
GitHub_getOrganizationRepositories;85;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;769;380;1149;10000;GPT-4o
GitHub_getOrganizationRepositories;86;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;784;378;1162;10000;GPT-4o
GitHub_getOrganizationRepositories;87;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;750;413;1163;10000;GPT-4o
GitHub_getOrganizationRepositories;88;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;746;455;1201;10000;GPT-4o
GitHub_getOrganizationRepositories;89;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;751;421;1172;10000;GPT-4o
GitHub_getOrganizationRepositories;90;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;756;345;1101;10000;GPT-4o
GitHub_getOrganizationRepositories;91;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;740;369;1109;10000;GPT-4o
GitHub_getOrganizationRepositories;92;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;724;408;1132;10000;GPT-4o
GitHub_getOrganizationRepositories;93;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;728;409;1137;10000;GPT-4o
GitHub_getOrganizationRepositories;94;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;746;387;1133;10000;GPT-4o
GitHub_getOrganizationRepositories;95;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;769;377;1146;10000;GPT-4o
GitHub_getOrganizationRepositories;96;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;706;356;1062;10000;GPT-4o
GitHub_getOrganizationRepositories;97;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;730;383;1113;10000;GPT-4o
GitHub_getOrganizationRepositories;98;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.FixedLengthString;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;740;416;1156;10000;GPT-4o
GitHub_getOrganizationRepositories;99;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;766;361;1127;10000;GPT-4o
GitHub_getOrganizationRepositories;100;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.FixedLengthString;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;734;369;1103;10000;GPT-4o
GitHub_getOrganizationRepositories;101;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;760;391;1151;10000;GPT-4o
GitHub_getOrganizationRepositories;102;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.FixedLengthString;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;734;493;1227;10000;GPT-4o
GitHub_getOrganizationRepositories;103;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.95;760;456;1216;10000;GPT-4o
GitHub_getOrganizationRepositories;104;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.IsUrl;GitHub_getOrganizationRepositories-Specific formats;TP;TP;TP;0.9;720;419;1139;10000;GPT-4o
GitHub_getOrganizationRepositories;105;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_getOrganizationRepositories-daikon.inv.unary.string.FixedLengthString;GitHub_getOrganizationRepositories-Specific formats;TP;FP;FN;0.7;743;401;1144;10000;GPT-4o
GitHub_getOrganizationRepositories;106;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;FP;TP;FP;0.95;737;466;1203;50;GPT-4o
GitHub_getOrganizationRepositories;107;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;FP;TP;FP;0.9;751;336;1087;50;GPT-4o
GitHub_getOrganizationRepositories;108;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;FP;TP;FP;0.95;742;436;1178;50;GPT-4o
GitHub_getOrganizationRepositories;109;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;750;344;1094;10000;GPT-4o
GitHub_getOrganizationRepositories;110;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.99;797;367;1164;10000;GPT-4o
GitHub_getOrganizationRepositories;111;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;816;427;1243;10000;GPT-4o
GitHub_getOrganizationRepositories;112;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;783;420;1203;10000;GPT-4o
GitHub_getOrganizationRepositories;113;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;790;344;1134;10000;GPT-4o
GitHub_getOrganizationRepositories;114;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;845;417;1262;10000;GPT-4o
GitHub_getOrganizationRepositories;115;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;859;352;1211;10000;GPT-4o
GitHub_getOrganizationRepositories;116;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;858;392;1250;10000;GPT-4o
GitHub_getOrganizationRepositories;117;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;869;417;1286;10000;GPT-4o
GitHub_getOrganizationRepositories;118;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;843;378;1221;10000;GPT-4o
GitHub_getOrganizationRepositories;119;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;835;355;1190;10000;GPT-4o
GitHub_getOrganizationRepositories;120;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;833;457;1290;10000;GPT-4o
GitHub_getOrganizationRepositories;121;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;816;391;1207;10000;GPT-4o
GitHub_getOrganizationRepositories;122;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;850;419;1269;10000;GPT-4o
GitHub_getOrganizationRepositories;123;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;772;354;1126;10000;GPT-4o
GitHub_getOrganizationRepositories;124;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_getOrganizationRepositories-daikon.inv.binary.twoString.StdString$SubString;GitHub_getOrganizationRepositories-String comparisons;TP;TP;TP;0.95;817;372;1189;10000;GPT-4o
